charge	stahlsorte	kundennr	Schmelzdatum	01ist	02ist	03ist	04ist	05ist	06ist	07ist	08ist	09ist	10ist	11ist	12ist	13ist	14ist	15ist	16ist	17ist	18ist	19ist	20ist	21ist	22ist	23ist	24ist	25ist	26ist	27ist	28ist	29ist	30ist	31ist	32ist	33ist
110285	488555	211872	"2016-01-23"	0.00000	0.00000	0.03360	0.01890	0.02847	0.13200	0.0003	0.01760	0.00147	0.00560	0.0500	0.00000	0.00120	0.00000	0.0026	0.07930	0.00140	0.00120	0.00396	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00077	0.00000	0.00000	0.07650	0.3610	0.00000
110288	488555	211872	"2016-01-23"	0.00000	0.00000	0.03280	0.02610	0.02886	0.14080	0.0003	0.01430	0.00196	0.00560	0.0580	0.00000	0.00120	0.00000	0.0030	0.06110	0.00140	0.00120	0.00441	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00099	0.00000	0.00000	0.08190	0.3800	0.00000
110290	488555	211872	"2016-01-23"	0.00000	0.00000	0.03440	0.02520	0.02470	0.13970	0.0002	0.01650	0.00161	0.00560	0.0570	0.00000	0.00120	0.00000	0.0024	0.06630	0.00140	0.00120	0.00234	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00077	0.00000	0.00000	0.08100	0.3530	0.00000
110303	1221554	369174	"2016-01-23"	0.00000	0.00000	0.08640	0.00423	0.00819	1.36400	0.0002	0.57420	0.00063	0.00420	0.0110	0.00000	0.00120	0.00000	0.0070	0.02340	0.00140	0.00120	0.00144	0.00060	0.00240	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.09000	0.8120	0.00000
103795	549353	136063	"2016-01-24"	0.00000	0.00000	0.59200	0.00603	0.01547	0.05060	0.0002	0.00990	0.00161	0.00420	0.0590	0.00000	0.00120	0.00000	0.0045	0.04550	0.00140	0.00120	0.00180	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.17100	0.6370	0.00000
103799	549353	136063	"2016-01-24"	0.00000	0.00000	0.59200	0.00603	0.01547	0.05060	0.0002	0.00990	0.00161	0.00420	0.0590	0.00000	0.00120	0.00000	0.0045	0.04550	0.00140	0.00120	0.00180	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.17100	0.6370	0.00000
103800	549353	136063	"2016-01-24"	0.00000	0.00000	0.59200	0.00603	0.01547	0.05060	0.0002	0.00990	0.00161	0.00420	0.0590	0.00000	0.00120	0.00000	0.0045	0.04550	0.00140	0.00120	0.00180	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.17100	0.6370	0.00000
103801	549071	138921	"2016-01-24"	0.00000	0.00000	0.59840	0.00936	0.01547	0.05280	0.0002	0.00990	0.00140	0.00420	0.0460	0.00000	0.00120	0.00000	0.0052	0.04290	0.00140	0.00120	0.00180	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.17010	0.6460	0.00000
110345	549071	372493	"2016-01-24"	0.00000	0.00000	0.60400	0.00585	0.01391	0.04070	0.0002	0.00660	0.00063	0.00280	0.0130	0.00000	0.00120	0.00000	0.0039	0.02730	0.00140	0.00120	0.00549	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.16560	0.6300	0.00000
110343	549071	372493	"2016-01-24"	0.00000	0.00000	0.60560	0.00873	0.01911	0.04730	0.0002	0.00770	0.00119	0.00980	0.0240	0.00000	0.00120	0.00000	0.0047	0.03250	0.00140	0.00120	0.00342	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.01430	0.00055	0.00000	0.00000	0.16560	0.6410	0.00000
110340	549071	138921	"2016-01-24"	0.00000	0.00000	0.60160	0.01089	0.01560	0.05390	0.0002	0.00990	0.00140	0.00420	0.0410	0.00000	0.00120	0.00000	0.0056	0.04160	0.00140	0.00120	0.00180	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.16920	0.6500	0.00000
110337	549353	136063	"2016-01-24"	0.00000	0.00000	0.59200	0.00603	0.01547	0.05060	0.0002	0.00990	0.00161	0.00420	0.0590	0.00000	0.00120	0.00000	0.0045	0.04550	0.00140	0.00120	0.00180	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.17100	0.6370	0.00000
110330	549353	136063	"2016-01-24"	0.00000	0.00000	0.58960	0.00990	0.01521	0.05720	0.0002	0.01430	0.00112	0.00280	0.0330	0.00000	0.00120	0.00000	0.0039	0.03120	0.00140	0.00120	0.00099	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.17010	0.6400	0.00000
110327	549353	371023	"2016-01-24"	0.00000	0.00000	0.59120	0.00558	0.01924	0.04510	0.0002	0.00990	0.00126	0.00280	0.0340	0.00000	0.00120	0.00000	0.0047	0.04030	0.00140	0.00120	0.00117	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.17100	0.6610	0.00000
110358	535553	189588	"2016-01-24"	0.00000	0.00000	0.10000	0.00792	0.00832	0.03850	0.0005	0.00770	0.00105	0.00420	0.0130	0.00000	0.00120	0.00000	0.0049	0.03120	0.00140	0.00120	0.00477	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.24480	1.6500	0.00000
110355	535553	139213	"2016-01-24"	0.00000	0.00000	0.09600	0.00999	0.00793	0.04290	0.0006	0.00660	0.00112	0.00420	0.0110	0.00000	0.00120	0.00000	0.0039	0.02080	0.00140	0.00120	0.00369	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.24660	1.6600	0.00000
103786	549353	371023	"2016-01-24"	0.00000	0.00000	0.59120	0.00558	0.01924	0.04510	0.0002	0.00990	0.00126	0.00280	0.0340	0.00000	0.00120	0.00000	0.0047	0.04030	0.00140	0.00120	0.00117	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.17100	0.6610	0.00000
103793	549353	371023	"2016-01-24"	0.00000	0.00000	0.59120	0.00558	0.01924	0.04510	0.0002	0.00990	0.00126	0.00280	0.0340	0.00000	0.00120	0.00000	0.0047	0.04030	0.00140	0.00120	0.00117	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.17100	0.6610	0.00000
110348	549071	135577	"2016-01-24"	0.00000	0.00000	0.59680	0.00423	0.01521	0.04620	0.0002	0.00550	0.00063	0.00280	0.0130	0.00000	0.00120	0.00000	0.0039	0.03510	0.00140	0.00120	0.00045	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.16740	0.6440	0.00000
103836	546453	211830	"2016-01-25"	0.00000	0.00000	0.41600	0.00801	0.01898	0.03960	0.0002	0.00440	0.00063	0.00280	0.0090	0.00000	0.00120	0.00000	0.0041	0.02210	0.00140	0.00120	0.00045	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.16830	0.6350	0.00000
103925	548553	135577	"2016-01-25"	0.00000	0.00000	0.45440	0.00675	0.01313	0.03080	0.0002	0.00440	0.00042	0.00280	0.0100	0.00000	0.00120	0.00000	0.0061	0.02470	0.00140	0.00120	0.00054	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.16380	0.6560	0.00000
103822	546453	211830	"2016-01-25"	0.00000	0.00000	0.41200	0.00972	0.01378	0.03740	0.0002	0.00660	0.00091	0.00280	0.0150	0.00000	0.00120	0.00000	0.0055	0.03640	0.00140	0.00120	0.00117	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.16740	0.6630	0.00000
103824	546453	211830	"2016-01-25"	0.00000	0.00000	0.41200	0.00972	0.01378	0.03740	0.0002	0.00660	0.00091	0.00280	0.0150	0.00000	0.00120	0.00000	0.0055	0.03640	0.00140	0.00120	0.00117	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.16740	0.6630	0.00000
103832	546453	136063	"2016-01-25"	0.00000	0.00000	0.41440	0.00819	0.01638	0.04950	0.0002	0.00550	0.00224	0.00420	0.0290	0.00000	0.00120	0.00000	0.0068	0.02860	0.00140	0.00120	0.00216	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.15750	0.6400	0.00000
103833	546453	136063	"2016-01-25"	0.00000	0.00000	0.41440	0.00819	0.01638	0.04950	0.0002	0.00550	0.00224	0.00420	0.0290	0.00000	0.00120	0.00000	0.0068	0.02860	0.00140	0.00120	0.00216	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.15750	0.6400	0.00000
103859	548553	135577	"2016-01-25"	0.00000	0.00000	0.45440	0.00675	0.01313	0.03080	0.0002	0.00440	0.00042	0.00280	0.0100	0.00000	0.00120	0.00000	0.0061	0.02470	0.00140	0.00120	0.00054	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.16380	0.6560	0.00000
103865	548553	135577	"2016-01-25"	0.00000	0.00000	0.45440	0.00675	0.01313	0.03080	0.0002	0.00440	0.00042	0.00280	0.0100	0.00000	0.00120	0.00000	0.0061	0.02470	0.00140	0.00120	0.00054	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.16380	0.6560	0.00000
103866	548553	135577	"2016-01-25"	0.00000	0.00000	0.45120	0.01044	0.01547	0.04620	0.0002	0.00550	0.00063	0.00280	0.0130	0.00000	0.00120	0.00000	0.0060	0.02210	0.00140	0.00120	0.00045	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.17100	0.6540	0.00000
103871	548553	101981	"2016-01-25"	0.00000	0.00000	0.45120	0.00801	0.01534	0.04510	0.0002	0.00880	0.00070	0.00280	0.0120	0.00000	0.00120	0.00000	0.0055	0.02990	0.00140	0.00120	0.00045	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.17190	0.6630	0.00000
110413	548553	135577	"2016-01-25"	0.00000	0.00000	0.45040	0.00783	0.01131	0.04510	0.0002	0.00660	0.00070	0.00280	0.0170	0.00000	0.00120	0.00000	0.0042	0.02730	0.00140	0.00120	0.00054	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.15570	0.6370	0.00000
110410	548553	101981	"2016-01-25"	0.00000	0.00000	0.45120	0.00801	0.01534	0.04510	0.0002	0.00880	0.00070	0.00280	0.0120	0.00000	0.00120	0.00000	0.0055	0.02990	0.00140	0.00120	0.00045	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.17190	0.6630	0.00000
110369	546453	136063	"2016-01-25"	0.00000	0.00000	0.41440	0.00819	0.01638	0.04950	0.0002	0.00550	0.00224	0.00420	0.0290	0.00000	0.00120	0.00000	0.0068	0.02860	0.00140	0.00120	0.00216	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.15750	0.6400	0.00000
110372	546453	211830	"2016-01-25"	0.00000	0.00000	0.41600	0.00801	0.01898	0.03960	0.0002	0.00440	0.00063	0.00280	0.0090	0.00000	0.00120	0.00000	0.0041	0.02210	0.00140	0.00120	0.00045	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.16830	0.6350	0.00000
110375	546453	98860	"2016-01-25"	0.00000	0.00000	0.41360	0.00594	0.01313	0.03960	0.0002	0.00440	0.00077	0.00280	0.0130	0.00000	0.00120	0.00000	0.0043	0.03120	0.00140	0.00120	0.00045	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.16200	0.6410	0.00000
110381	535557	128839	"2016-01-25"	0.00000	0.00000	0.09600	0.00576	0.00650	0.03190	0.0006	0.00550	0.00126	0.00420	0.0100	0.00000	0.00120	0.00000	0.0030	0.01950	0.00140	0.00120	0.00099	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.34740	1.7600	0.00000
110383	535557	128839	"2016-01-25"	0.00000	0.00000	0.08800	0.00648	0.00585	0.02640	0.0004	0.00220	0.00119	0.00280	0.0090	0.00000	0.00120	0.00000	0.0045	0.01820	0.00140	0.00120	0.00099	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.33750	1.7400	0.00000
110393	1030153	189588	"2016-01-25"	0.00000	0.00000	0.08480	0.00459	0.00728	0.02860	0.0003	0.51260	0.00091	0.00280	0.0130	0.00000	0.00120	0.00000	0.0030	0.01820	0.00140	0.00120	0.00090	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.10080	1.0100	0.00000
110401	548553	135577	"2016-01-25"	0.00000	0.00000	0.45440	0.00675	0.01313	0.03080	0.0002	0.00440	0.00042	0.00280	0.0100	0.00000	0.00120	0.00000	0.0061	0.02470	0.00140	0.00120	0.00054	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.16380	0.6560	0.00000
110407	548553	115888	"2016-01-25"	0.00000	0.00000	0.45600	0.00999	0.01469	0.05170	0.0002	0.00550	0.00084	0.00280	0.0140	0.00000	0.00120	0.00000	0.0057	0.03380	0.00140	0.00120	0.00045	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.17100	0.6430	0.00000
110404	548553	135577	"2016-01-25"	0.00000	0.00000	0.45120	0.01044	0.01547	0.04620	0.0002	0.00550	0.00063	0.00280	0.0130	0.00000	0.00120	0.00000	0.0060	0.02210	0.00140	0.00120	0.00045	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.17100	0.6540	0.00000
110363	546453	211830	"2016-01-25"	0.00000	0.00000	0.41200	0.00972	0.01378	0.03740	0.0002	0.00660	0.00091	0.00280	0.0150	0.00000	0.00120	0.00000	0.0055	0.03640	0.00140	0.00120	0.00117	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.16740	0.6630	0.00000
110366	546453	372433	"2016-01-25"	0.00000	0.00000	0.41440	0.00945	0.01261	0.04730	0.0002	0.00550	0.00084	0.00280	0.0120	0.00000	0.00120	0.00000	0.0040	0.03120	0.00140	0.00120	0.00090	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.17010	0.6640	0.00000
110432	550285	101981	"2016-01-26"	0.00000	0.00000	0.65040	0.00828	0.01183	0.31680	0.0002	0.00550	0.00098	0.00420	0.0270	0.00000	0.00120	0.00000	0.0052	0.02860	0.00140	0.00120	0.00081	0.00060	0.04160	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.17100	0.8040	0.00000
103902	550285	101981	"2016-01-26"	0.00000	0.00000	0.64400	0.01116	0.01092	0.30580	0.0002	0.00550	0.00098	0.00420	0.0320	0.00000	0.00120	0.00000	0.0047	0.02990	0.00140	0.00120	0.00144	0.00060	0.04000	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.17190	0.8020	0.00000
103901	550285	101981	"2016-01-26"	0.00000	0.00000	0.64640	0.01089	0.01183	0.30470	0.0002	0.00550	0.00098	0.00420	0.0290	0.00000	0.00120	0.00000	0.0042	0.02990	0.00140	0.00120	0.00126	0.00060	0.04080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.17190	0.8000	0.00000
103900	550285	101981	"2016-01-26"	0.00000	0.00000	0.65280	0.01026	0.01417	0.30030	0.0002	0.00660	0.00105	0.00420	0.0220	0.00000	0.00120	0.00000	0.0033	0.02860	0.00140	0.00120	0.00108	0.00060	0.04160	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.17280	0.7960	0.00000
103892	550285	101981	"2016-01-26"	0.00000	0.00000	0.65280	0.00846	0.01404	0.30800	0.0002	0.00880	0.00105	0.00420	0.0280	0.00000	0.00120	0.00000	0.0048	0.04160	0.00140	0.00120	0.00162	0.00060	0.04240	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.18180	0.8070	0.00000
110417	548553	473925	"2016-01-26"	0.00000	0.00000	0.45760	0.01089	0.01690	0.04290	0.0002	0.00550	0.00077	0.00280	0.0120	0.00000	0.00120	0.00000	0.0039	0.03120	0.00140	0.00120	0.00045	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.15750	0.6500	0.00000
103907	550285	101981	"2016-01-26"	0.00000	0.00000	0.65040	0.01107	0.00871	0.30690	0.0002	0.00330	0.00105	0.00280	0.0290	0.00000	0.00120	0.00000	0.0051	0.02210	0.00140	0.00120	0.00162	0.00060	0.04320	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.17370	0.8060	0.00000
103909	550285	101981	"2016-01-26"	0.00000	0.00000	0.64880	0.00954	0.00897	0.30910	0.0002	0.00550	0.00105	0.00420	0.0220	0.00000	0.00120	0.00000	0.0041	0.02860	0.00140	0.00120	0.00081	0.00060	0.04320	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.17640	0.8070	0.00000
103908	550285	101981	"2016-01-26"	0.00000	0.00000	0.64800	0.01188	0.00819	0.30800	0.0002	0.00330	0.00105	0.00280	0.0210	0.00000	0.00120	0.00000	0.0054	0.02080	0.00140	0.00120	0.00081	0.00060	0.04400	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.17190	0.8080	0.00000
110455	488555	138921	"2016-01-26"	0.00000	0.00000	0.03680	0.00990	0.03445	0.06820	0.0002	0.00880	0.00070	0.00280	0.0230	0.00000	0.00120	0.00000	0.0046	0.04030	0.00140	0.00120	0.00180	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.06930	0.3710	0.00000
103906	550285	101981	"2016-01-26"	0.00000	0.00000	0.65600	0.00927	0.01027	0.30580	0.0002	0.00440	0.00119	0.00420	0.0460	0.00000	0.00120	0.00000	0.0047	0.02470	0.00140	0.00120	0.00360	0.00060	0.04160	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.17820	0.8020	0.00000
110435	550285	101981	"2016-01-26"	0.00000	0.00000	0.65280	0.01026	0.01417	0.30030	0.0002	0.00660	0.00105	0.00420	0.0220	0.00000	0.00120	0.00000	0.0033	0.02860	0.00140	0.00120	0.00108	0.00060	0.04160	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.17280	0.7960	0.00000
103903	550285	101981	"2016-01-26"	0.00000	0.00000	0.65280	0.00981	0.01040	0.30580	0.0002	0.00440	0.00112	0.00420	0.0420	0.00000	0.00120	0.00000	0.0047	0.02600	0.00140	0.00120	0.00288	0.00060	0.04080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.17640	0.8020	0.00000
110440	550285	101981	"2016-01-26"	0.00000	0.00000	0.64400	0.01116	0.01092	0.30580	0.0002	0.00550	0.00098	0.00420	0.0320	0.00000	0.00120	0.00000	0.0047	0.02990	0.00140	0.00120	0.00144	0.00060	0.04000	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.17190	0.8020	0.00000
110442	550285	101981	"2016-01-26"	0.00000	0.00000	0.65600	0.00927	0.01027	0.30580	0.0002	0.00440	0.00119	0.00420	0.0460	0.00000	0.00120	0.00000	0.0047	0.02470	0.00140	0.00120	0.00360	0.00060	0.04160	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.17820	0.8020	0.00000
110445	550285	101981	"2016-01-26"	0.00000	0.00000	0.64800	0.01188	0.00819	0.30800	0.0002	0.00330	0.00105	0.00280	0.0210	0.00000	0.00120	0.00000	0.0054	0.02080	0.00140	0.00120	0.00081	0.00060	0.04400	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.17190	0.8080	0.00000
110449	550285	101981	"2016-01-26"	0.00000	0.00000	0.64880	0.00864	0.00936	0.30910	0.0002	0.00660	0.00105	0.00420	0.0230	0.00000	0.00120	0.00000	0.0036	0.03120	0.00140	0.00120	0.00081	0.00060	0.04240	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.17820	0.8070	0.00000
110430	550285	101981	"2016-01-26"	0.00000	0.00000	0.65280	0.00846	0.01404	0.30800	0.0002	0.00880	0.00105	0.00420	0.0280	0.00000	0.00120	0.00000	0.0048	0.04160	0.00140	0.00120	0.00162	0.00060	0.04240	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.18180	0.8070	0.00000
103940	1030053	114910	"2016-01-27"	0.00000	0.00000	0.08240	0.00468	0.01495	0.02860	0.0004	0.53680	0.00161	0.00420	0.0120	0.00000	0.00120	0.00000	0.0030	0.01690	0.00140	0.00120	0.00135	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.56610	1.1500	0.00000
103930	550253	372433	"2016-01-27"	0.00000	0.00000	0.66640	0.00693	0.01729	0.04840	0.0002	0.00770	0.00105	0.00280	0.0140	0.00000	0.00120	0.00000	0.0032	0.02860	0.00140	0.00120	0.00045	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.18270	0.6700	0.00000
103926	488555	138921	"2016-01-27"	0.00000	0.00000	0.03360	0.01593	0.02743	0.08360	0.0002	0.00880	0.00112	0.00280	0.0340	0.00000	0.00120	0.00000	0.0037	0.03640	0.00140	0.00120	0.00171	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.07650	0.3540	0.00000
103927	550256	369246	"2016-01-27"	0.00000	0.00000	0.67120	0.00837	0.02132	0.05060	0.0002	0.00660	0.00105	0.00280	0.0150	0.00000	0.00120	0.00000	0.0035	0.03380	0.00140	0.00120	0.00054	0.00060	0.00080	0.0000	0.00000	0.00130	0.00090	0.0000	0.00550	0.00055	0.00000	0.00000	0.19620	0.6560	0.00000
103929	550256	369246	"2016-01-27"	0.00000	0.00000	0.67120	0.00837	0.02132	0.05060	0.0002	0.00660	0.00105	0.00280	0.0150	0.00000	0.00120	0.00000	0.0035	0.03380	0.00140	0.00120	0.00054	0.00060	0.00080	0.0000	0.00000	0.00130	0.00090	0.0000	0.00550	0.00055	0.00000	0.00000	0.19620	0.6560	0.00000
103944	550463	469377	"2016-01-27"	0.00000	0.00000	0.68400	0.00648	0.01456	0.04180	0.0002	0.00880	0.00105	0.00280	0.0190	0.00000	0.00120	0.00000	0.0031	0.05460	0.00140	0.00120	0.00090	0.00060	0.05120	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.19530	0.7680	0.00000
110457	488555	138921	"2016-01-27"	0.00000	0.00000	0.03360	0.01593	0.02743	0.08360	0.0002	0.00880	0.00112	0.00280	0.0340	0.00000	0.00120	0.00000	0.0037	0.03640	0.00140	0.00120	0.00171	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.07650	0.3540	0.00000
110459	488555	211872	"2016-01-27"	0.00000	0.00000	0.03120	0.00990	0.03237	0.07040	0.0002	0.00990	0.00098	0.00280	0.0300	0.00000	0.00120	0.00000	0.0047	0.04160	0.00140	0.00120	0.00153	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.08010	0.3650	0.00000
110462	488555	211872	"2016-01-27"	0.00000	0.00000	0.03360	0.01242	0.02041	0.07370	0.0002	0.00990	0.00091	0.00280	0.0260	0.00000	0.00120	0.00000	0.0036	0.03770	0.00140	0.00120	0.00171	0.00060	0.00080	0.0000	0.00000	0.00130	0.00105	0.0000	0.00550	0.00055	0.00000	0.00000	0.08820	0.3660	0.00000
110468	550256	369246	"2016-01-27"	0.00000	0.00000	0.67120	0.00837	0.02132	0.05060	0.0002	0.00660	0.00105	0.00280	0.0150	0.00000	0.00120	0.00000	0.0035	0.03380	0.00140	0.00120	0.00054	0.00060	0.00080	0.0000	0.00000	0.00130	0.00090	0.0000	0.00550	0.00055	0.00000	0.00000	0.19620	0.6560	0.00000
110470	550253	372433	"2016-01-27"	0.00000	0.00000	0.66480	0.00639	0.01573	0.04730	0.0003	0.00770	0.00112	0.00280	0.0130	0.00000	0.00120	0.00000	0.0032	0.02600	0.00140	0.00120	0.00045	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.17640	0.6760	0.00000
110472	550253	369246	"2016-01-27"	0.00000	0.00000	0.66000	0.00882	0.01521	0.04950	0.0002	0.00660	0.00105	0.00280	0.0120	0.00000	0.00120	0.00000	0.0032	0.03250	0.00140	0.00120	0.00045	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.16380	0.6630	0.00000
110479	1030053	114910	"2016-01-27"	0.00000	0.00000	0.08240	0.00468	0.01495	0.02860	0.0004	0.53680	0.00161	0.00420	0.0120	0.00000	0.00120	0.00000	0.0030	0.01690	0.00140	0.00120	0.00135	0.00060	0.00080	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.56610	1.1500	0.00000
110492	550463	469377	"2016-01-27"	0.00000	0.00000	0.68400	0.00648	0.01456	0.04180	0.0002	0.00880	0.00105	0.00280	0.0190	0.00000	0.00120	0.00000	0.0031	0.05460	0.00140	0.00120	0.00090	0.00060	0.05120	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.19530	0.7680	0.00000
110494	550463	469377	"2016-01-27"	0.00000	0.00000	0.70400	0.00477	0.01612	0.03630	0.0002	0.00770	0.00070	0.00280	0.0130	0.00000	0.00120	0.00000	0.0047	0.04420	0.00140	0.00120	0.00045	0.00060	0.05120	0.0000	0.00000	0.00130	0.00075	0.0000	0.00550	0.00055	0.00000	0.00000	0.21960	0.7580	0.00000
