,Weight with Label,Pressure_2_Integral,ActTimPlst[1],Temperature_1_YMax,CycleTime,Pressure_2_YMax,ActVolCsh[1],Pressure_1_TimeatYMin,FlowPipeIn,ActTimXfr[1],ActVolXfr[1],Pressure_2_TimeatYMax,"ActTmpBrlZn[1,2]",Pressure_1_TimeatYMax,Pressure_1_YMax,Temperature_1_Integral,Pressure_1_YMin,TemperatureMaterial,Temperature_1_TimeatYMin,TemperaturePipeIn,ActPrsMachSpecMax[1],Pressure_2_TimeatYMin,Temperature_1_TimeatYMax,Pressure_2_YMin,SetTimInjCool[1],ActVolDcmpPst[1],ActVolPlst[1],trialHasPassedDropTest
251,359.8,817.35,2.92,117.9,10.049,594.6,38.0,4.088,266.2,0.385,80.3,0.8,220.8,1.986,98.553043,563.4,-2.139783,31.99,0.768,19.7,1491.6,0.35,2.5,-0.7,4.0,575.0,563.1,0
252,360.3,813.22,2.89,117.5,10.049,594.9,38.4,4.155,266.2,0.385,80.4,0.8,220.8,2.002,95.89821500000001,561.5,-2.1195880000000002,32.27,0.784,19.5,1491.9,0.33399999999999996,2.6,-0.8,4.0,575.0,563.1,0
253,359.7,819.84,2.9,118.0,10.049,596.6,37.9,4.322,265.9,0.385,80.4,0.8,220.8,1.969,107.294284,564.4,-2.0672599999999997,32.35,0.7340000000000001,19.5,1491.3,0.33399999999999996,2.4,-0.6,4.0,575.0,563.1,0
254,359.7,809.31,2.89,117.7,10.049,594.1,38.0,4.088,265.8,0.385,80.4,0.8,220.8,2.002,91.392354,562.0,-2.121297,32.29,0.7509999999999999,19.5,1491.2,0.35,2.5,-0.6,4.0,575.0,563.1,0
255,360.1,809.36,2.91,117.9,10.049,594.0,37.9,4.022,265.4,0.385,80.3,0.8,220.8,2.002,92.446402,562.6,-2.195318,32.25,0.718,19.5,1490.3,0.384,2.7,-0.7,4.0,575.0,563.1,0
256,359.9,815.87,2.9,117.6,10.049,596.0,38.1,4.172,265.4,0.384,80.4,0.8,220.8,1.986,101.414519,562.6,-1.2871540000000001,32.35,0.701,19.5,1491.8,0.33399999999999996,2.4,-0.4,4.0,574.9,563.1,0
257,360.1,813.88,2.88,117.9,10.049,596.3,38.0,4.205,265.3,0.386,80.3,0.8,220.8,1.986,100.791466,564.2,-2.0945650000000002,32.25,0.784,19.6,1490.7,0.467,2.5,-0.7,4.0,575.0,563.1,0
258,360.0,815.0,2.89,117.8,10.049,595.2,38.2,4.155,266.1,0.386,80.3,0.8,220.8,1.986,101.221227,563.7,-2.079421,32.37,0.768,19.7,1491.8,0.41700000000000004,2.6,-0.7,4.0,575.0,563.1,0
259,359.8,814.38,2.87,117.9,10.049,596.9,38.3,4.105,266.7,0.385,80.4,0.8,220.8,1.986,98.25252900000001,564.0,-2.1015,32.35,0.684,19.7,1491.2,0.467,2.5,-0.7,4.0,575.0,563.1,0
260,360.2,811.08,2.9,117.6,10.059,594.8,37.8,4.138,266.7,0.385,80.3,0.8,220.8,1.986,93.24588299999999,562.5,-2.083183,32.29,0.667,19.7,1491.4,0.434,2.5,-0.7,4.0,575.0,563.1,0
261,360.3,809.98,2.91,117.5,10.049,595.0,37.6,4.255,265.9,0.385,80.3,0.8,220.8,1.986,94.549068,561.9,-2.136941,31.97,0.7509999999999999,19.7,1490.6,0.4,2.5,-1.1,4.0,574.9,563.1,0
262,360.4,814.06,2.88,117.7,10.739,595.3,37.5,4.189,266.5,0.385,80.2,0.8,220.8,1.986,98.088403,562.9,-2.078286,32.31,0.718,19.7,1490.3,0.36700000000000005,2.6,-0.8,4.0,574.9,563.1,0
263,360.3,816.41,2.91,117.9,10.739,595.7,37.7,4.272,266.1,0.384,80.3,0.8,220.8,1.969,104.62726500000001,564.0,-1.252597,32.32,0.7340000000000001,19.7,1490.3,0.467,2.8,-0.5,4.0,574.9,563.2,0
264,360.2,820.87,2.9,117.7,10.049,595.8,37.7,4.138,266.2,0.386,80.3,0.8,220.8,1.969,109.835776,563.8,-2.062903,32.26,0.701,19.7,1491.0,0.41700000000000004,2.6,-0.6,4.0,574.9,563.1,0
265,360.1,813.52,2.9,118.1,10.729000000000001,594.7,37.6,4.255,266.0,0.385,80.3,0.8,220.8,1.969,103.923075,564.7,-2.110944,32.36,0.818,19.7,1491.3,0.467,2.6,-0.7,4.0,575.0,563.2,0
266,360.0,816.16,2.91,117.6,10.049,597.2,38.1,4.072,266.2,0.386,80.3,0.8,220.8,1.986,100.711153,562.5,-2.11347,32.0,0.684,19.7,1491.4,0.35,2.5,-0.8,4.0,574.9,563.1,0
267,360.2,814.31,2.86,117.6,10.729000000000001,595.5,38.2,4.122,265.5,0.385,80.4,0.8,220.8,1.986,102.630887,562.7,-2.159565,32.25,0.768,19.7,1491.5,0.384,2.3,-0.6,4.0,574.9,563.1,0
268,360.1,817.02,2.88,117.8,10.729000000000001,596.9,38.5,4.155,265.5,0.386,80.3,0.8,220.8,1.969,103.94152199999999,563.8,-2.075442,32.25,0.818,19.7,1492.0,0.41700000000000004,2.3,-0.6,4.0,574.9,563.1,0
269,360.0,813.5,2.9,118.0,10.729000000000001,595.3,38.2,4.122,265.5,0.386,80.3,0.8,220.8,1.986,100.065609,563.9,-2.177899,32.25,0.7509999999999999,19.7,1490.6,0.36700000000000005,2.3,-0.9,4.0,575.0,563.1,0
270,359.9,812.8,2.89,117.9,10.729000000000001,595.6,37.9,4.272,265.5,0.384,80.4,0.8,220.8,1.986,95.971515,564.0,-2.135748,32.25,0.768,19.7,1491.3,0.41700000000000004,2.7,-0.7,4.0,575.0,563.1,0
271,360.0,813.51,2.89,117.9,10.729000000000001,597.6,37.9,4.189,265.5,0.384,80.4,0.8,220.8,1.986,96.515519,564.3,-2.112677,32.25,0.718,19.7,1490.6,0.36700000000000005,2.5,-0.8,4.0,575.0,563.2,0
272,360.1,815.65,2.89,117.7,10.049,595.7,38.0,4.172,266.5,0.386,80.2,0.8,220.8,1.986,103.322102,563.5,-2.070331,32.02,0.7509999999999999,19.7,1492.2,0.434,2.5,-0.7,4.0,574.9,563.1,0
273,360.0,810.41,2.91,117.8,10.049,593.9,38.2,4.088,266.1,0.385,80.4,0.8,220.8,1.986,97.054863,563.5,-2.080962,32.0,0.701,19.6,1490.6,0.434,2.5,-0.6,4.0,574.9,563.1,0
274,359.9,813.87,2.9,118.1,10.049,596.7,38.1,4.122,266.2,0.385,80.4,0.8,220.8,1.986,97.679082,564.7,-2.181061,31.91,0.7509999999999999,19.6,1491.4,0.384,2.5,-0.7,4.0,575.0,563.1,0
275,359.9,813.09,2.91,118.1,10.049,595.8,37.6,4.172,266.4,0.385,80.2,0.8,220.8,1.986,97.434618,564.9,-2.0832189999999997,31.89,0.7340000000000001,19.6,1490.1,0.451,2.7,-0.6,4.0,574.9,563.1,0
276,360.2,811.58,2.91,117.9,10.729000000000001,596.3,37.7,4.072,266.0,0.384,80.4,0.8,220.8,1.986,96.55035500000001,564.3,-2.083193,32.29,0.7340000000000001,19.6,1492.0,0.384,2.7,-1.0,4.0,574.9,563.1,0
277,360.4,816.46,2.88,117.8,10.729000000000001,596.9,38.1,4.2219999999999995,266.0,0.385,80.4,0.8,220.8,1.986,104.07845,564.5,-2.067018,32.28,0.768,19.6,1492.0,0.434,2.6,-0.6,4.0,574.9,563.1,0
278,360.1,814.44,2.89,118.0,10.059,594.8,37.5,4.189,265.9,0.385,80.2,0.8,220.8,1.986,101.916924,564.9,-2.084581,32.24,0.7340000000000001,19.6,1490.6,0.384,2.6,-0.7,4.0,574.9,563.1,0
279,360.5,816.28,2.9,118.2,10.039,595.0,37.1,4.172,266.4,0.382,80.4,0.8,220.8,1.986,100.33200699999999,565.9,-2.0424990000000003,32.4,0.8340000000000001,19.7,1490.8,0.451,2.5,-0.5,4.0,575.0,563.1,0
280,360.2,820.27,2.89,118.3,10.039,595.9,36.7,4.2219999999999995,265.7,0.381,80.3,0.8,220.8,1.969,108.153897,566.6,-2.038404,32.53,0.768,19.7,1490.0,0.434,2.5,-0.6,4.0,574.9,563.1,0
281,360.6,816.51,2.89,118.2,10.029,591.6,36.9,4.255,266.0,0.381,80.4,0.8,220.8,1.969,110.150516,566.5,-2.046868,32.65,0.667,19.7,1490.3,0.41700000000000004,2.5,-0.7,4.0,574.9,563.1,0
286,366.1,1081.14,2.94,118.2,10.749,666.4,28.6,3.988,265.9,0.701,40.2,1.1,220.2,1.719,199.808106,559.1,-2.239557,32.87,1.1179999999999999,19.8,1468.3,0.384,2.7,-0.6,4.0,574.9,563.1,0
287,366.2,1076.65,2.93,118.3,10.749,664.7,28.4,4.072,266.3,0.701,40.2,1.1,220.2,1.719,201.834904,559.8,-2.2715110000000003,32.78,1.085,19.8,1468.9,0.033,2.5,-1.3,4.0,574.9,563.1,0
288,366.1,1081.66,2.94,118.0,10.749,667.0,28.4,4.072,265.9,0.701,40.2,1.1,220.2,1.719,200.16409199999998,558.5,-2.289816,32.69,1.101,19.8,1468.8,0.0,2.8,0.0,4.0,574.9,563.1,0
289,366.1,1079.14,2.94,118.3,10.749,665.1,28.6,3.972,266.1,0.703,40.0,1.1,220.2,1.735,197.675492,559.1,-2.306212,32.69,1.101,19.9,1469.5,0.5,2.7,-0.6,4.0,574.9,563.1,0
290,366.1,1077.1,2.96,118.3,10.749,663.4,28.5,4.038,266.2,0.703,40.1,1.1,220.2,1.735,195.69346299999998,559.4,-2.325818,32.85,1.1179999999999999,20.0,1469.8,0.317,2.7,-0.5,4.0,574.9,563.1,0
291,366.4,1080.14,2.94,118.3,10.749,666.7,28.2,4.088,265.7,0.7040000000000001,40.2,1.1,220.2,1.735,197.2327,559.5,-1.54233,33.05,1.1179999999999999,20.0,1469.7,0.067,2.7,-0.8,4.0,574.9,563.1,0
292,366.1,1078.24,2.93,118.4,10.749,666.8,28.6,4.055,265.5,0.7040000000000001,40.1,1.1,220.2,1.735,193.39671,559.7,-2.394715,33.03,1.101,20.0,1469.4,0.484,2.5,-0.6,4.0,574.9,563.1,0
293,366.2,1072.82,2.94,118.4,10.749,666.7,28.8,3.955,265.5,0.706,40.1,1.1,220.2,1.7690000000000001,187.609331,559.5,-2.545341,33.03,1.018,20.0,1470.6,0.451,2.5,-0.7,4.0,574.8,563.1,0
294,366.7,1082.1,2.95,118.3,10.749,669.5,28.7,3.938,265.5,0.705,40.2,1.1,220.2,1.7519999999999998,190.74439099999998,559.5,-2.464772,33.03,1.101,20.0,1470.9,0.0,2.7,0.0,4.0,574.9,563.1,0
295,366.1,1078.13,2.93,118.3,10.749,669.0,28.4,3.955,265.5,0.7040000000000001,40.0,1.1,220.2,1.7519999999999998,188.80234099999998,558.9,-2.457832,33.03,1.101,20.0,1469.9,0.517,2.7,-0.7,4.0,575.0,563.1,0
296,366.1,1072.11,2.96,118.2,10.749,664.4,28.6,3.9219999999999997,265.5,0.7070000000000001,40.1,1.1,220.2,1.7690000000000001,185.905762,558.4,-2.4466189999999997,33.03,1.1179999999999999,20.0,1470.6,0.501,2.8,-0.9,4.0,575.0,563.1,0
297,366.3,1072.37,2.94,118.4,10.749,668.5,28.8,3.972,265.5,0.706,40.2,1.1,220.2,1.7519999999999998,190.67198100000002,559.3,-2.495563,33.03,1.1179999999999999,20.0,1470.2,0.033,2.7,-1.4,4.0,574.9,563.1,0
298,365.9,1076.74,2.94,118.6,10.749,669.4,28.7,3.938,265.5,0.708,40.0,1.1,220.2,1.7690000000000001,185.342577,560.2,-2.527644,33.03,1.1179999999999999,20.0,1471.4,0.0,2.7,0.0,4.0,574.9,563.2,0
299,366.2,1074.47,2.94,118.6,10.749,668.6,28.6,3.938,265.5,0.706,40.0,1.1,220.2,1.7690000000000001,184.24868,560.4,-2.576691,33.03,1.1179999999999999,20.0,1470.1,0.3,2.6,-0.8,4.0,574.9,563.2,0
300,366.1,1079.44,2.95,118.6,10.749,670.9,28.7,4.055,265.5,0.706,40.1,1.1,220.2,1.7690000000000001,182.98831,560.1,-2.5228770000000003,33.03,1.1179999999999999,20.0,1470.6,0.284,2.8,0.0,4.0,574.9,563.1,0
301,366.2,1072.35,2.92,118.8,10.749,668.2,29.0,4.022,265.5,0.708,40.1,1.1,220.2,1.7690000000000001,187.002575,561.2,-2.505374,33.03,1.101,20.0,1471.0,0.017,2.8,-0.8,4.0,575.0,563.1,0
302,366.2,1076.66,2.94,118.7,10.749,670.4,28.5,3.938,265.5,0.705,40.1,1.1,220.2,1.7690000000000001,186.257709,561.2,-2.557603,33.03,1.1179999999999999,20.0,1470.3,0.434,2.7,-0.6,4.0,574.9,563.1,0
303,366.1,1079.35,2.95,118.8,10.749,670.0,28.6,3.938,265.5,0.705,40.2,1.1,220.2,1.7519999999999998,185.577474,561.3,-2.525876,33.03,1.101,20.0,1470.2,0.3,2.7,-0.4,4.0,574.9,563.1,0
304,366.5,1083.64,2.95,118.6,10.749,669.7,28.6,3.938,265.5,0.706,40.1,1.1,220.2,1.7690000000000001,186.932897,560.9,-2.5137509999999996,33.03,1.068,20.0,1469.9,0.0,2.8,0.0,4.0,574.9,563.1,0
305,366.3,1075.49,2.94,118.7,10.749,670.0,28.8,3.972,265.5,0.7070000000000001,40.0,1.1,220.2,1.786,186.07781699999998,561.2,-2.462164,33.03,1.1179999999999999,20.0,1470.5,0.434,2.6,-0.9,4.0,575.1,563.1,0
306,366.4,1076.78,2.95,118.7,10.749,668.9,28.8,3.938,265.5,0.706,40.2,1.1,220.2,1.7519999999999998,186.491736,561.2,-2.5621110000000002,33.03,1.085,20.0,1471.3,0.434,2.8,-0.6,4.0,574.9,563.2,0
307,366.5,1081.75,2.94,118.9,10.749,669.7,29.0,3.938,265.5,0.7070000000000001,40.2,1.1,220.2,1.7519999999999998,187.874743,562.4,-2.482236,33.03,1.085,20.0,1470.7,0.017,2.8,-0.3,4.0,574.9,563.1,0
308,366.6,1077.27,2.95,118.8,10.749,670.0,28.5,3.9219999999999997,265.5,0.7070000000000001,40.1,1.1,220.2,1.7519999999999998,185.875278,561.9,-1.7134779999999998,33.03,1.068,20.0,1470.6,0.517,2.9,-0.5,4.0,574.9,563.1,0
309,366.3,1077.12,2.94,119.0,10.749,670.3,28.4,3.972,265.5,0.706,40.0,1.1,220.2,1.7690000000000001,185.41376699999998,562.3,-2.5487599999999997,33.03,1.085,20.0,1470.5,0.2,2.7,-0.7,4.0,575.0,563.1,0
310,366.5,1075.51,2.95,119.0,10.749,670.8,28.5,3.955,265.5,0.705,40.2,1.1,220.2,1.786,183.218946,562.0,-2.512865,33.03,1.101,20.0,1470.8,0.184,2.7,0.0,4.0,574.9,563.1,0
311,366.2,1078.22,2.97,118.9,10.749,670.7,29.0,3.955,265.5,0.7070000000000001,40.0,1.1,220.2,1.7519999999999998,187.254096,563.0,-2.493809,33.03,1.1179999999999999,20.0,1470.7,0.0,2.8,0.0,4.0,574.8,563.1,0
312,366.3,1074.11,2.94,119.2,10.749,668.9,28.9,3.955,265.5,0.7070000000000001,40.1,1.1,220.2,1.7690000000000001,184.537499,563.2,-2.52829,33.03,1.1179999999999999,20.0,1471.8,0.451,2.7,-0.5,4.0,574.9,563.1,0
313,366.2,1086.12,2.94,118.9,10.749,673.6,28.5,3.955,265.5,0.706,40.0,1.1,220.2,1.735,189.112086,562.8,-1.6976229999999999,33.03,1.1179999999999999,20.0,1469.9,0.0,2.6,0.0,4.0,574.9,563.1,0
314,366.3,1077.24,2.96,118.8,10.749,669.9,28.3,4.005,265.5,0.706,40.0,1.1,220.2,1.786,183.907064,561.9,-2.497846,33.03,1.085,20.0,1470.5,0.0,2.8,0.0,4.0,574.9,563.1,0
315,366.1,1078.38,2.95,119.2,10.749,670.9,28.4,3.938,265.5,0.705,40.0,1.1,220.2,1.7519999999999998,188.184814,563.4,-2.501086,33.03,1.101,20.0,1470.6,0.35,2.7,-0.9,4.0,574.9,563.1,0
316,366.4,1073.83,2.95,119.0,10.749,667.5,28.7,4.005,265.5,0.705,40.2,1.1,220.2,1.7690000000000001,183.99236299999998,562.4,-2.4898439999999997,33.03,1.1179999999999999,20.0,1471.0,0.033,2.6,-0.8,4.0,574.8,563.1,0
317,366.3,1075.4,2.95,119.2,10.749,669.8,28.2,4.005,265.5,0.705,40.1,1.1,220.2,1.7519999999999998,188.88353899999998,563.7,-2.4314459999999998,33.03,1.101,20.0,1470.4,0.05,2.9,-0.8,4.0,574.9,563.2,0
318,366.2,1075.37,2.93,119.0,10.749,669.0,28.3,4.038,265.5,0.7040000000000001,40.1,1.1,220.2,1.7690000000000001,185.014306,562.8,-2.481821,33.03,1.1179999999999999,20.0,1470.1,0.451,2.6,-0.5,4.0,574.9,563.1,0
319,366.0,1073.99,2.94,119.0,10.749,668.8,28.9,3.955,265.5,0.7070000000000001,40.2,1.1,220.2,1.786,184.371184,562.6,-2.540203,33.03,1.101,20.0,1471.6,0.434,3.0,-0.6,4.0,574.9,563.1,0
320,366.4,1076.1,2.94,119.1,10.749,669.5,28.8,3.938,265.5,0.7070000000000001,40.2,1.1,220.2,1.7690000000000001,186.93589599999999,563.2,-2.449961,33.03,1.068,20.0,1472.0,0.017,2.6,-0.4,4.0,574.9,563.1,0
321,366.2,1074.3,2.95,119.0,10.749,670.4,28.4,3.9219999999999997,265.5,0.706,40.0,1.1,220.2,1.786,181.975209,562.4,-2.5109939999999997,33.03,1.085,20.0,1470.8,0.501,2.6,-0.9,4.0,574.9,563.1,0
322,366.4,1072.67,2.95,119.1,10.749,668.3,28.5,4.038,265.5,0.705,40.1,1.1,220.2,1.786,181.180226,562.1,-2.498408,33.03,1.101,20.0,1471.0,0.184,2.7,-0.7,4.0,574.9,563.1,0
323,366.2,1070.88,2.97,119.2,10.749,669.5,28.6,3.938,32.0,0.706,40.2,1.1,220.2,1.786,185.109079,563.3,-2.610417,32.81,1.085,20.9,1471.6,0.05,2.7,-1.4,4.0,574.9,563.1,0
324,366.3,1073.75,2.93,119.2,10.359000000000002,670.3,28.8,3.938,63.0,0.705,40.2,1.1,220.2,1.7690000000000001,184.35421100000002,563.2,-2.52503,32.82,1.101,16.7,1470.6,0.0,2.6,0.0,4.0,574.8,563.1,0
325,366.3,1074.46,2.92,119.2,10.359000000000002,669.8,28.4,3.938,63.1,0.7040000000000001,40.2,1.1,220.2,1.7690000000000001,183.02588300000002,563.2,-1.7245979999999999,32.94,1.1179999999999999,16.5,1469.9,0.41700000000000004,2.7,-0.4,4.0,574.9,563.2,0
326,366.2,1083.65,2.95,119.2,10.349,672.8,28.2,4.072,62.5,0.703,40.2,1.1,220.2,1.7690000000000001,186.813577,563.6,-2.527629,33.0,1.1179999999999999,16.5,1469.8,0.0,2.6,0.0,4.0,574.9,563.1,0
327,366.3,1073.34,2.96,119.0,10.359000000000002,669.5,28.4,4.038,62.6,0.7040000000000001,40.0,1.1,220.2,1.7690000000000001,185.60361799999998,563.1,-2.5089360000000003,33.06,1.101,16.5,1469.9,0.0,2.6,0.0,4.0,574.8,563.1,0
328,366.1,1073.68,2.94,119.2,10.349,668.5,28.1,3.955,61.7,0.701,40.2,1.1,220.2,1.7690000000000001,188.447472,564.0,-2.479505,33.05,1.101,16.5,1468.4,0.36700000000000005,2.8,-0.5,4.0,574.8,563.1,0
329,366.3,1078.71,2.96,119.0,10.349,668.6,28.1,4.055,60.3,0.7020000000000001,40.1,1.1,220.2,1.7519999999999998,189.973368,563.4,-2.399841,33.0,1.101,16.5,1468.4,0.317,2.6,-0.5,4.0,574.8,563.2,0
330,366.4,1083.52,2.95,119.2,10.349,668.8,28.0,3.972,58.9,0.7,40.1,1.1,220.2,1.7519999999999998,194.904201,564.4,-1.591955,33.24,1.101,16.5,1467.8,0.0,2.8,0.0,4.0,574.8,563.2,0
331,366.6,1079.93,2.93,119.2,10.349,668.4,28.0,4.072,59.1,0.6990000000000001,40.0,1.1,220.2,1.735,195.041155,564.4,-2.379581,33.34,1.085,16.5,1467.1,0.434,2.8,-0.9,4.0,575.0,563.1,0
332,366.3,1081.39,2.93,119.2,10.349,665.5,28.7,4.105,67.1,0.701,40.2,1.1,220.2,1.735,197.130099,564.8,-2.352737,32.97,1.068,16.5,1469.1,0.36700000000000005,2.8,-0.5,4.0,574.8,563.2,0
333,366.0,1083.57,2.95,119.4,10.349,664.7,29.2,4.005,71.6,0.701,40.2,1.1,220.2,1.719,200.087321,565.3,-2.2946169999999997,32.94,1.1179999999999999,16.4,1468.2,0.017,2.8,-0.4,4.0,574.8,563.1,0
343,367.7,1437.86,2.95,124.6,10.349,597.2,27.3,5.307,73.6,0.38299999999999995,80.4,0.8,220.2,2.136,121.31934199999999,603.6,-1.487301,32.99,0.701,16.4,1491.0,0.083,2.6,-0.6,4.0,574.8,563.1,0
344,367.7,1440.79,2.94,124.4,10.349,597.8,27.8,5.206,73.6,0.385,80.4,0.8,220.2,2.136,119.287159,602.2,-1.518691,32.99,0.701,16.4,1491.1,0.0,2.7,0.0,4.0,574.8,563.1,0
345,367.4,1432.25,2.94,124.2,10.349,597.0,27.8,5.257000000000001,73.6,0.385,80.2,0.8,220.2,2.136,120.265273,601.8,-1.4880790000000002,32.99,0.701,16.4,1491.8,0.05,2.8,-1.3,4.0,575.0,563.1,0
346,367.4,1438.09,2.94,124.2,11.039000000000001,598.3,28.0,5.156000000000001,61.9,0.384,80.3,0.8,220.2,2.186,111.106895,601.4,-1.4921950000000002,33.44,0.768,15.9,1491.4,0.0,2.5,0.0,4.0,574.8,563.1,0
347,366.9,1438.32,2.94,124.5,11.039000000000001,599.3,28.2,5.206,62.1,0.386,80.4,0.8,220.2,2.136,117.232859,602.4,-1.486022,33.45,0.784,15.9,1491.6,0.184,2.8,0.0,4.0,575.0,563.1,0
348,367.1,1431.61,2.94,124.5,11.039000000000001,597.0,28.4,5.34,59.8,0.386,80.3,0.8,220.2,2.153,117.05899199999999,602.4,-1.500052,33.36,0.667,15.8,1492.2,0.267,2.5,-1.2,4.0,575.0,563.1,0
349,367.5,1426.77,2.93,124.2,11.039000000000001,598.8,28.1,5.3229999999999995,61.5,0.386,80.3,0.8,220.2,2.186,110.744514,601.1,-0.708445,33.37,0.768,15.8,1493.0,0.267,2.8,-1.1,4.0,575.0,563.1,0
350,367.3,1428.54,2.95,124.6,11.039000000000001,598.0,27.9,5.273,62.5,0.385,80.3,0.8,220.2,2.136,115.077649,603.3,-1.536624,33.42,0.634,15.8,1490.4,0.25,2.7,-1.9,4.0,575.0,563.1,0
351,367.2,1429.89,2.97,124.4,11.039000000000001,599.7,28.0,5.223,61.4,0.385,80.4,0.8,220.2,2.169,114.66179199999999,602.0,-1.50738,33.41,0.7340000000000001,15.8,1491.4,0.033,2.8,-1.6,4.0,574.9,563.1,0
352,367.2,1431.3,2.94,124.7,11.039000000000001,598.3,28.1,5.357,62.3,0.385,80.4,0.8,220.2,2.136,119.16281799999999,603.4,-1.5033530000000002,33.41,0.7340000000000001,15.8,1491.1,0.033,2.6,-1.6,4.0,574.8,563.1,0
353,367.4,1432.99,2.95,124.3,11.039000000000001,599.7,28.1,5.19,62.3,0.384,80.4,0.8,220.2,2.186,113.10559099999999,601.5,-1.561916,33.41,0.7340000000000001,15.8,1491.8,0.017,2.7,-0.8,4.0,575.0,563.1,0
354,366.9,1433.46,2.93,124.5,11.039000000000001,598.2,28.3,5.223,72.3,0.387,80.3,0.8,220.2,2.169,113.607923,602.2,-1.490329,33.41,0.7340000000000001,15.8,1490.8,0.384,2.6,-0.6,4.0,575.0,563.1,0
355,367.1,1439.43,2.94,124.6,11.039000000000001,598.1,27.9,5.29,72.3,0.385,80.3,0.8,220.2,2.153,116.87701499999999,602.9,-1.467778,33.41,0.768,15.8,1490.0,0.36700000000000005,2.7,-0.7,4.0,575.0,563.1,0
356,366.7,1435.8,2.93,124.6,11.039000000000001,598.5,28.0,5.34,72.3,0.386,80.3,0.8,220.2,2.2030000000000003,110.29656100000001,602.6,-1.4773530000000001,33.41,0.7340000000000001,15.8,1491.2,0.33399999999999996,2.8,-0.6,4.0,575.0,563.1,0
357,367.2,1438.9,2.95,124.8,11.039000000000001,599.6,28.6,5.34,72.3,0.387,80.2,0.8,220.2,2.119,121.32247199999999,605.3,-1.4658280000000001,33.41,0.7509999999999999,15.8,1490.6,0.11699999999999999,2.6,-0.6,4.0,575.0,563.1,0
358,366.6,1435.28,2.92,125.0,11.039000000000001,600.6,28.4,5.156000000000001,72.3,0.386,80.4,0.8,220.2,2.186,114.986053,605.8,-1.501735,33.41,0.7340000000000001,15.8,1491.3,0.1,2.6,-0.7,4.0,575.0,563.1,0
359,366.9,1440.37,2.93,125.2,11.039000000000001,602.7,28.6,5.34,72.3,0.386,80.3,0.8,220.2,2.136,120.28523100000001,606.6,-1.443991,33.41,0.7340000000000001,15.8,1490.9,0.467,2.7,-0.6,4.0,574.8,563.1,0
360,366.8,1436.14,2.96,125.2,11.039000000000001,600.7,28.9,5.206,72.3,0.387,80.3,0.8,220.2,2.169,115.283175,607.0,-1.522386,33.41,0.684,15.8,1491.2,0.15,2.7,-0.7,4.0,575.0,563.1,0
361,366.8,1436.11,2.93,125.6,11.039000000000001,601.2,28.6,5.357,72.3,0.386,80.4,0.8,220.2,2.153,116.90073400000001,608.0,-1.50647,33.41,0.718,15.8,1492.6,0.41700000000000004,2.6,-0.7,4.0,574.8,563.1,0
362,366.9,1440.16,2.95,125.4,11.039000000000001,602.1,28.1,5.3229999999999995,72.3,0.385,80.3,0.8,220.2,2.153,117.721896,608.1,-1.473451,33.41,0.6509999999999999,15.8,1489.8,0.4,2.7,-0.6,4.0,575.0,563.2,0
363,368.0,1431.56,2.93,125.0,11.039000000000001,600.3,28.5,5.357,72.3,0.387,80.3,0.8,220.2,2.219,109.93592199999999,605.2,-1.5190780000000002,33.41,0.8009999999999999,15.8,1491.5,0.467,2.7,-0.7,4.0,575.0,563.1,0
364,368.9,1438.36,2.94,125.8,11.039000000000001,601.1,28.6,5.307,72.3,0.38799999999999996,80.3,0.8,220.2,2.136,121.725326,609.7,-1.492505,33.41,0.6509999999999999,15.8,1490.8,0.434,2.6,-0.7,4.0,574.8,563.1,0
365,367.1,1438.45,2.94,125.3,11.039000000000001,603.2,28.5,5.34,72.3,0.387,80.3,0.8,220.2,2.169,119.277679,607.0,-1.494609,33.41,0.701,15.8,1491.4,0.41700000000000004,2.7,-0.6,4.0,575.0,563.1,0
366,367.1,1436.88,2.94,124.9,10.739,601.2,27.6,5.357,71.9,0.385,80.2,0.8,220.2,2.186,113.50128899999999,605.0,-1.52797,32.95,0.768,16.3,1491.8,0.41700000000000004,2.6,-0.6,4.0,574.9,563.1,0
367,367.1,1433.91,2.93,124.9,11.039000000000001,600.3,28.5,5.273,72.4,0.387,80.4,0.8,220.2,2.2030000000000003,109.6394,604.1,-1.577201,32.81,0.718,16.3,1491.2,0.4,2.8,-0.6,4.0,575.0,563.1,0
368,367.2,1436.36,2.95,125.0,11.039000000000001,600.5,28.2,5.307,67.1,0.387,80.4,0.8,220.2,2.136,118.885053,605.3,-1.514772,32.85,0.718,16.3,1491.9,0.41700000000000004,2.6,-0.7,4.0,574.9,563.2,0
369,367.0,1432.59,2.95,124.7,11.039000000000001,601.3,28.4,5.156000000000001,61.4,0.386,80.4,0.8,220.2,2.2030000000000003,109.61723400000001,603.8,-1.528783,33.03,0.7509999999999999,16.3,1493.6,0.41700000000000004,2.4,-0.7,4.0,574.8,563.2,0
370,367.1,1430.47,2.94,124.4,10.739,600.7,28.3,5.307,62.2,0.387,80.4,0.8,220.2,2.219,106.83001200000001,602.1,-1.566825,33.3,0.6509999999999999,16.2,1491.2,0.317,2.8,-0.6,4.0,574.9,563.1,0
